id,listing_type,street_address,city,state,zip_code,unit,floor,neighborhood,price,beds,baths,square_feet,placekey,description
1692739,20,635 West 42nd Street,NEW YORK,NY,10036,18L,\N,"#Manhattan#Midtown#Midtown West#Hell's Kitchen#,Hell's Kitchen",4500,2,1,0,222@627-wbt-ndv,"Our Atelier Rental Office is showing 7 days a week. Feel free to walk in to the building anytime Monday-Friday 10am-630pm or Saturday and Sunday 12pm-3pm without an appointment. 

Or call us today for an immediate appointment to see our newest availability. 

Units can come furnished or unfurnished for short or long term. 

Price of unit may vary with length of term and if unit is furnished. 

The Atelier has become a Manhattan luxury landmark. We are steps away from the Hudson Rail Yards Mall and Hi Line Park. Many celebrities call Atelier their home. All of our units are one of a kind. Many units have breathtaking unobstructed double exposure city and river views from floor to ceiling windows. It has been a favorite building for many celebrities such as Hilary Duff, Nick Lachey, Vanessa Manillo, Amy Brenneman, R'Bonney Gabriel, Eric McCormack, Deborah Cox, Lindsay Lohan, Mekhi Phifer, Dania Ramirez, Paul Reubens, Jay Pharoah, Jerry Stackhouse, Taylor Hicks, Dane Cook , Brendan Frasier and Jeremy Pivan. 

 The apartments feature stainless steel Bosch (dish washer, W/D, gas stove top and microwave) and Sub Zero ($20,000 Fridge) appliances, white oak flooring , granite countertops in kitchen , marble bathrooms , washer/dryer is in every unit , walk-in closets with white oak and glass pantries. 

The building amenities - 24-hour concierge/valet, free daily breakfast, Complimentary fitness center, Ice skating rink, tennis court, basketball court, residents' multi-media lounge and billiards room on the 47th floor, valet services ( laundry and dry cleaning on site) , office center, movie theatre , fully-landscaped terraces/sundeck , building-wide wireless Internet system for common areas , on-site storage available , bike storage , pet friendly , valet parking available , Large indoor and outdoor lap swimming pools (added cost) , sauna, free bicycle usage , BBQ Grill available , private dog run, kids playroom indoor/ outdoor kids playground and a free cross town shuttle bus.. 


NYC law requires 30 day min, inquires for anything less will not be responded to. PRICE IS FOR ONE YEAR . FLX 2 BED. Due to Covid we may not be able to show exact unit."
1696897,20,123 Washington Street,NEW YORK,NY,10006,39A,\N,"Financial District,#Manhattan#Downtown#Financial District#",5600,1,1,799,228@627-wbz-sdv,"The Residence New York Downtown. David Rockwell designed Lobby. Apartment Features: Building Features: Courtyard, Roof deck, Terrace, Exercise room, Maid service, Laundry service, Cable TV ready, Health club"
1699273,10,322 West 57th Street,NEW YORK,NY,10019,27S,\N,#Manhattan#Midtown#Midtown West#,2250000,2,2,1014,225@627-s4r-2hq,"Stunning Corner Renovated Two-Bedroom in Manhattan
This sun-flooded corner two-bedroom, two-bath home boasts spectacular southern and eastern city views. 

Custom upgrades include limestone flooring in the kitchen, a new vanity-sink-cabinet combination in the second bath, silk window treatments with Solar blinds, and an excellent water filtration system (Essential Max Flow). The living room features a chandelier (not included) with recessed wiring on a dimmer switch. Nordic ash flooring extends throughout the home, except for the kitchen.

The windowed kitchen is equipped with Poliform cabinetry, Calacatta gold marble countertops and backsplash, and top-of-the-line appliances, including a Miele dishwasher, Sub Zero refrigerator, and Bosch oven/cooktop. 

The master bathroom features travertine stone, while the guest bathroom is adorned with Calacatta marble. The spacious master bedroom includes four large, deep closets.

Luxury Living at The Sheffield
The Sheffield offers 24,000 square feet of amenities on the top two floors of the building, including a rooftop deck with breathtaking views and abundant outdoor space. Amenities feature a saltwater pool, fitness center, yoga studio with free classes, multiple sundecks, BBQ grills, childrens playroom, locker rooms with sauna and steam, and two beautiful lounges. Additional condo perks include cold storage, a bike room, and an adjacent garage.

Prime Central Location
The central location is unbeatable, with proximity to eight subway lines, Central Park, the Columbus Circle center, Museum of Arts & Design, Lincoln Center, the Theater District, 5th Avenue shopping, and some of the finest dining in Manhattan. There is a Whole Foods nearby, and a Wegmans is opening soon.

**Real Estate Taxes reflect a primary resident's tax abatement."
1600731,10,635 West 42nd Street,NEW YORK,NY,10036,26C,\N,"#Manhattan#Midtown#Midtown West#Hell's Kitchen#,Hell's Kitchen",1150000,1,1,700,222@627-wbt-ndv,"Our Atelier Sales Office is showing 7 days a week. Call us today for an immediate appointment to see our newest availability. Also, feel free to walk in to the building anytime Monday-Friday 10am-630pm or Saturday and Sunday 12pm-3pm without an appointment.

The Atelier has become a Manhattan luxury landmark. We are steps away from the Hudson Rail Yards Mall and Hi Line Park. Many celebrities call Atelier their home. All of our units are one of a kind. Many units have breathtaking unobstructed double exposure city and river views from floor to ceiling windows.
The apartments feature stainless steel Bosch (dish washer, W/D, stove and microwave) and Sub Zero ( Fridge) appliances, white oak flooring , granite countertops in kitchen , marble bathrooms , washer/dryer in the unit , walk-in closets with white oak and glass pantries.


The building amenities - 24-hour concierge/valet, free daily breakfast, Complimentary fitness center, Ice skating rink, tennis court, basketball court, residents' multi-media lounge and billiards room on the 47th floor, valet services ( laundry and dry cleaning on site) , office center, movie theater , fully-landscaped terraces/sundeck , building-wide wireless Internet system for common areas , on-site storage available , bike storage , pet friendly , valet parking available , Large indoor and outdoor lap swimming pools (added cost) , sauna, free bicycle usage , BBQ Grill available , private dog run, kids playroom indoor/ outdoor kids playground and a free cross town shuttle bus.


Images are of our model unit's stock photos and are NOT actual photos. Square Footage is approximate along with common charges/ Taxes, actual amounts may vary."
1720394,20,20 Pine Street,NEW YORK,NY,10005,1216,\N,"Financial District,#Manhattan#Downtown#Financial District#",5000,0,1,1005,226@627-wbz-td9,"XL LOFT WITH A SEPARATE HOME OFFICE AT THE MOST SOUGHT AFTER CONDO IN FIDI, 20 PINE.

Super spacious loft, with a private home office room big enough for a king-size bed, and the largest California closet in the building, 1,005 sq ft, available September 1st.

20 Pine, The Collection is a condo conversion. Armani Casa designs engulfing all the eye can see: amenities and interiors.

Homes with custom open kitchens & concealed appliances:
Subzero 700TC refrigerator, Miele stovetop, oven & convection oven perfect for in home entertaining; washer/dryer combo in unit, Huge auto lit 11 foot tall closet.

Bath features exotic wood/frosted glass doors, dark stone throughout, a sybaritic recessed rain shower with immense water pressure; towel holders and robe hangers of solid polished chrome courtesy of Top-of-the-line Hansgrohe and company have been installed throughout both.

Below ground, jumpstart a workday or end it with perfect escapade suing: lap Pool Pavilion;
Turkish Hammam Lounge and Spa, locker rooms onto sauna showers and bathrooms, Fitness Center Yoga/Meditation Space, Golf Simulation & Billiards room, Kids playroom; landscaped outdoor Terrace Lounge with Zen reflecting wave pool on 25th, and Most memorable are 1-Ton Vault doors well preserved and shined - living memory etched in steel of the condo's original purpose as Chase first home in 1928.

Bonus added - direct access from within the building to SUBWAY 2,3,4,5, J, M, Z perfect for a lockdown snow day. FiDi is NYC business hub steps from the Stock Exchange, the federal hall museum, the new WTC, or the Historic Seaport, once the main artery of supply to the city and its first architectural chapter. 4 F/T door staff friendly & courteous, 24/7, doorman, concierge, maintenance, 6 tenant lifts and 3 service dedicated.

** 15% Broker's fee apply
** Board approval requires"
1720457,20,330 East 38th Street,NEW YORK,NY,10016,57E,\N,"Murray Hill,#Manhattan#Midtown#Midtown East#Murray Hill#",9950,3,2,1170,222@627-s8f-8qf,"Prepare to be wowed! This breathtaking luxury PENTHOUSE in the sky with 1200 of private rooftop terrace is on the 57th floor of the iconic and coveted Corinthian Condominiums in Murray Hill. In addition, the adjacent 1300 SF of roof deck is available most of the time to you and you alone. Imagine the entertaining ability, with 7/8 of the gorgeous and unforgettable Manhattan skyline plus 5 boroughs your backdrop, never mind the peacefulness when it is just you, sipping your morning beverage, saying hello to the day.

Your unique, beautifully renovated 3 bedroom / 2 bath home awaits, with sweeping and spectacular 270 degree panoramic city skyline and water views like no other, and the view is visible from all rooms except the 2 luxurious and sleek spa bathrooms. The light-flooded oblong shaped living room with two bays is one continuous 35' wall of windows, looking out upon one iconic Manhattan landmark building after another. Do you feel the abundance and warmth of natural light from above? Ascend the generous wood plank spiral staircase to the glass cupola up top that allows you onto the private outdoor terrace where you can truly relax in the sun, clouds and stars!

Back down inside the indoor space, views are uninterrupted from the well-appointed open kitchen with stainless steel appliances and gleaming black granite (the kitchen is also windowed). The primary bedroom is windowed on two sides with its own secondary private patio and ensuite bath with custom rolling glass barn doors. Both bedrooms are spacious and filled with natural light throughout the day. In-unit washer/dryer and central AC are just two more of many more lovely features. This is a one-of-a-kind home and must be seen to be believed! Pets are on approval, and heat/AC/hot water/gas are all included in the rent.

The entrance to the Corinthian Condominiums is stunning, with a grand drive-through canopy, and a lavish, thoughtfully landscaped peaceful, quiet oasis, complete with a calming fountain pool. Step into the extravagant and sprawling 4 story high lobby with art, beautiful furniture, and fresh flowers, and the bustling city falls away.

The reputation of the resort-style Corinthian for providing the finest amenities and white glove service included at no additional fee is epic. It features a full-time door staff, on-site super, concierge, valet parking garage, dry cleaning, a gigantic state-of-the-art fitness center, a glass-enclosed 70' indoor lap pool with year-round service, hot tub, steam room, sauna, golf simulation room, pool table, entertainment room with full size kitchen, air hockey, shuffleboard, conference room, children's playroom, an aerobic studio with fitness and yoga classes. In addition, a beautifully landscaped, 5,000 square foot, outdoor common patio with a quarter mile long jogging track awaits you, and more.

The Corinthian is a very short distance of Midtown's finest shopping, restaurants, and is minutes from the United Nations, Grand Central Station, ferry, subway, and bus lines. It is also convenient to the Midtown Tunnel and FDR Drive, making for easy access in and out of Manhattan.

REDUCED BROKER FEE, and condo board application applies with associated fees."
1597627,10,322 West 57th Street,NEW YORK,NY,10019,21F,\N,"#Manhattan#Midtown#Midtown West#Hell's Kitchen#,Hell's Kitchen",1880000,2,2,1168,225@627-s4r-2hq,"Renovated two bedroom/ two bath featuring open concept kitchen with custom cabinets.
Large master bedroom with walk in closet and private bathroom. Second bedroom that could fit a queen side bed and closet. Facing east with sunlight throughout the day
Washer and dryer in the unit.

The Sheffield is a luxury condominium with over 24,000 square feet of amenities which are at no extra charge. Full-time doorman, concierge services, and a newly renovated health club. Health club services include personal training, massages, locker rooms, a sauna, steam room, and a yoga studio. A modern fitness center with breathtaking views, children's playroom, and a pool overlooking the Hudson River. Residents have access to two lounges, a roof terrace, and an outdoor sundeck with barbecue grills and breathtaking views.
The building has a downstairs Parking Garage and Bike Room.

The Sheffield is steps away from Central Park, Columbus Circle, Whole Foods, Lincoln Center, and The Subway lines including the 1, A, B, C, D, E, F, N, Q, R, W.
Great location and low common charges."
1597802,10,350 West 42nd Street,NEW YORK,NY,10036,35H,\N,"#Manhattan#Midtown#Midtown West#Hell's Kitchen#,Hell's Kitchen",1299000,1,1,794,227@627-wbv-fs5,"The 35H is exposed to SOUTH & WEST CORNER unit. It is most desirable line in the building with AMAZING VIEWS.
Renovated floors and updated appliances.

60 story, Orion condominium is luxuary apartment with a full-time doorman, on-site garage and an enormous amenity facilities which includes a fitness center by La Palestra, lap pool, whirlpool, club and screening room, business center, multiple sundecks and incredible views."
1598096,10,322 West 57th Street,NEW YORK,NY,10019,42H2,\N,"#Manhattan#Midtown#Midtown West#Hell's Kitchen#,Hell's Kitchen",4250000,3,3.5,2160,225@627-s4r-2hq,"Introducing a luxurious 3-bedroom, 3.5-bathroom move-in ready condo apartment nestled in a prestigious luxury building, boasting 3 exposures with breathtaking views of Central Park!

Upon entering, you're greeted by a spacious foyer, setting the tone for the sophisticated ambiance that flows throughout the home. The expansive living area is bathed in natural light, courtesy of an abundance of windows that frame captivating views of Central Park and beautiful sunsets along the Hudson, creating a seamless connection between indoor and outdoor beauty. The gourmet kitchen is a chef's delight, featuring high end appliances, custom cabinetry, and sleek countertops. With its open layout, it's perfect for both casual dining and entertaining guests. Adjacent to the kitchen, the dining area offers a chic space for hosting memorable dinner parties or intimate gatherings.

The master suite is a serene retreat offering ample closet space, and a spa-like ensuite bathroom complete with dual vanities, a soaking tub, and a separate glass-enclosed shower. Two additional well-appointed bedrooms, each with their own ensuite bathrooms, provide comfort and privacy for family members or guests.Throughout the home, high-end finishes and thoughtful details abound, including hardwood floors and custom built-ins. For added convenience, a powder room and a dedicated laundry area with a washer and dryer are included.

Residents of this esteemed luxury building have access to an array of exclusive amenities, such as a state-of-the-art fitness center, a residents' lounge for social gatherings, and a rooftop terrace offering breathtaking views of the city skyline. Furthermore, the building boasts a swimming pool for residents to enjoy year-round, providing a refreshing retreat from the hustle and bustle of city life. For those with vehicles, the building offers convenient parking options.

Located in the heart of Manhattan, this move-in ready condo apartment offers unparalleled access to world-class shopping, dining, cultural attractions, and outdoor recreation. Whether you're strolling through Central Park, exploring the vibrant neighborhood, or simply unwinding in the comfort of your own home, this residence epitomizes the epitome of sophisticated urban living."
1598850,10,635 West 42nd Street,NEW YORK,NY,10036,40D,\N,"#Manhattan#Midtown#Midtown West#Hell's Kitchen#,Hell's Kitchen",1600000,2,2,0,222@627-wbt-ndv,"Our Atelier Sales Office is showing 7 days a week. Call us today for an immediate appointment to see our newest availability. Also, feel free to walk in to the building anytime Monday-Friday 10am-630pm or Saturday and Sunday 12pm-3pm without an appointment.

The Atelier has become a Manhattan luxury landmark. We are steps away from the Hudson Rail Yards Mall and Hi Line Park. Many celebrities call Atelier their home. All of our units are one of a kind. Many units have breathtaking unobstructed double exposure city and river views from floor to ceiling windows. The building currently has an over $2 million dollar reserve fund and one of the most financially successful condos in NYC. The building also has solar panels on the roof making it the tallest solar residential building in the Country.
The apartments feature stainless steel Bosch (dish washer, W/D, stove and microwave) and Sub Zero ( Fridge) appliances, white oak flooring , granite countertops in kitchen , marble bathrooms , washer/dryer in the unit , walk-in closets with white oak and glass pantries.


The building amenities - 24-hour concierge/valet, free daily breakfast, Complimentary fitness center, Ice skating rink, tennis court, basketball court, residents' multi-media lounge and billiards room on the 47th floor, valet services ( laundry and dry cleaning on site) , office center, movie theater , fully-landscaped terraces/sundeck , building-wide wireless Internet system for common areas , on-site storage available , bike storage , pet friendly , valet parking available , Large indoor and outdoor lap swimming pools (added cost) , sauna, free bicycle usage , BBQ Grill available , private dog run, kids playroom indoor/ outdoor kids playground and a free cross town shuttle bus.


 Square Footage is approximate along with common charges/ Taxes, actual amounts may vary."
1723559,20,350 West 42nd Street,NEW YORK,NY,10036,12L,\N,"#Manhattan#Midtown#Midtown West#Hell's Kitchen#,Hell's Kitchen",5950,2,2,957,227@627-wbv-fs5,"Available November 15, 2024 Upon Condo Board Approval

Unfurnished 2 Bed 2 Bath, Approx. 957 SF.

Condo Board lease application package and application fees apply. One-year lease minimum, longer lease welcome too. Pets are allowed by the landlord on a case-by-case basis.

This listing is for apartment 12L at The Orion Condominiums. South and West Corner 2 bedroom 2 bath Condo home for rent. Well-proportioned, split two bedrooms of nearly equal size with an open kitchen, hardwood floors, stainless steel appliances, floor-to-ceiling windows city views, and great southern light.

The Orion is an amenity-rich Condominium built in 2006 with a 24-hour concierge, doorman, fitness center, swimming pool, outdoor terrace, resident's lounge. and rooftop . Close to a hub of transportations, Broadway and other entertainment and shopping are close. Parking is available for rent 2 doors down.

Transportations: Subway lines; A, C, E, 1, 2, 3, N, Q R and 7 are Available at 42nd Street Station."
1599350,10,252 South Street,NEW YORK,NY,10002,11G,\N,"#Manhattan#Downtown#Lower East Side#,Two Bridges",1290000,1,1,723,224@627-wc9-nt9,"Spacious and beautiful 723 square foot one bedroom and one bathroom condo apartment in ONE Manhattan Square. Modern Chic design throughout, a harmonic fusion of Imported Stones, Oakwood Flooring in the Living room and Bedroom, Marble tile walls, Mosaic Floors in the Bathroom with Radiant Heat. Open Gourmet kitchen with a breakfast bar."
1599679,10,330 East 38th Street,NEW YORK,NY,10016,48L,\N,"Murray Hill,#Manhattan#Midtown#Midtown East#Murray Hill#",1550000,2,2,1041,222@627-s8f-8qf,"This turn-key two-bedroom, two-full-bath condo offers private outdoor space and breathtaking city and river views. The gracious entrance foyer leads into the expansive living room that is adorned with oversized rounded bay windows that frame the iconic cityscape. Marvel at the panoramic views of the Manhattan skyline and a stunning vista of the Chrysler Building and East River. The open kitchen is a chef's delight, equipped with high-end stainless-steel appliances and ample counter space for your culinary creations. This turn-key home also features generous closets for all your storage needs and the convenience of an in-unit washer and dryer. Retreat to the oversized bedroom, where a private balcony awaits, offering a serene space to unwind and take in the city's energy. The split bedroom lay out allows for privacy and the generous closet space gives ample room for your belongings. 

The Corinthian Condominium exudes luxury and offers 17,000 square feet of top notch amenities. This includes a including a state-of-the-art fitness center, 60-foot heated pool with glass enclosures, yoga room with complimentary weekly classes, residents lounge, billiards room, golf simulator, a conference room for work from home, a running track and over 5,000 square feet of private outdoor which includes a sun deck and lush gardens. Convenience is key at Corinthian Condominium with the an on site garage and valet services. Plus, this pet-friendly building welcomes your furry companions, making it a true home for all members of your family."
1724679,20,252 South Street,NEW YORK,NY,10002,45M,\N,"#Manhattan#Downtown#Lower East Side#,Two Bridges",5500,1,1,700,224@627-wc9-nt9,"10/21 OCCUPANCY
SOUTH WEST FACING
WITH SUNSET VIEW, GOVERNORS ISLAND, EAST RIVER AND BROOKLYN BRIDGE VIEW.

The video is unit 51M, with the same facing and same layout of 45M.

This One Manhattan Square residence 45M is around 700 square foot one bedroom, one bathroom with an open gourmet kitchen and breakfast bar. This spacious residence faces South West, with spectacular sunset views overlooking the Governors Island, East River and Brooklyn Bridge. Warm, modern interiors are brought to life by the renowned design team at Meyer Davis Studio. This residence features imported stone and custom finishes, premium Miele appliance package, 5 wide stained oak flooring, master bath with custom wood cabinetry, marble tile walls and mosaic floors with radiant heat, undermount Wetstyle sink with glass vanity top and Dornbracht polished chrome faucets and a washer and dryer.

One Manhattan Square is an 80-story, 823-foot modern glass tower condominium located along the East River waterfront on the Lower East Side with unobstructed panoramic water and skyline views, with over 100,000 square feet of every conceivable luxury. Ground Floor: 24-hour Doorman & Concierge Triple-height Grand Lobby Private Motor Court Package Room Refrigerated Storage Dry Cleaning Valet Complimentary Bicycle Storage Fitness Level: Weight Room Cardio Room Fitness Studios Cardio, Dance, & Yoga Classes Garden Level: Culinary Lounge & Demonstration Kitchen Business Center Game Room Indoor Children's Playroom Sumac Meander Pike Slip Courtyard Birch Garden Children's Playground Relaxation Lawns Fire Pits Outdoor Kitchen & Dining Herb Garden Treehouse Tea Pavilion Ping-Pong Putting Green Stargazing Observatory 93' Covered Dog Run Club Level: 75' Saltwater Swimming Pool Children' Wading Pool Hammam with Cold Plunge Pool Hot Tub Sunken Tranquility Garden Treatment Rooms Infrared Sauna Full Basketball Court Two-Lane Bowling Alley Squash Court Golf simulator 70-Seat Auditorium and Screening Room Bar & Lounge Wine Tasting Room Cigar Room Pet Spa Laundry & Alterations Free Building Shuttles to nearest subway stations each morning .
Please email me for showing!"
1725019,20,350 West 42nd Street,NEW YORK,NY,10036,18S,\N,"#Manhattan#Midtown#Midtown West#Hell's Kitchen#,Hell's Kitchen",4900,1,1,0,227@627-wbv-fs5,"Large, corner One Bedroom in a luxury doorman building, featuring:
- Floor to ceiling windows with water views, high ceilings, hardwood floors
- Valcucine kitchen & Waterworks bath
- Central Air with a NEST thermostat, abundant storage

Full Suite of Building Amenities Include:
- 24 hour doorman and front desk
- Concierge, with a package room and cold storage
- Three floors of amenities: Lounge, Game, Entertainment, Screening and Conference spaces
- Multiple outdoor roof decks, with amazing views
- Gym with free classes and sauna included
- Indoor lap pool, hot tub and sun deck
- Children's play room with great views
- Wifi in common areas
- Pet friendly building
- Laundry in the building

Great location, Restaurants, Theatre, Grocery stores all around. Convenient transportation with Times Square Subways and buses. Prime Midtown West/ Hudson Yards/ Hell's Kitchen/HYHK neighborhood."
1599974,10,350 West 42nd Street,NEW YORK,NY,10036,44B,\N,"#Manhattan#Midtown#Midtown West#Hell's Kitchen#,Hell's Kitchen",2050000,2,2,0,227@627-wbv-fs5,"-High floor, expansive two bedroom/ 2 full bathroom , 1240sf, North and West views.
-Stunning vistas of New York including Central Park, the Hudson river, George Washington bridge, theatre district and more.
-Floor-to-ceiling windows thru-out the apartment, Split bedroom layout for added privacy, Hardwood floors, Stainless steel appliances, Granite finishes, washer dryer in unit add to the charm of this spectacular apartment.
-The open kitchen with its own dining alcove is perfect for that early morning coffee or catch the summer sunsets.
-The Orion is a full-service luxury condominium that offers a concierge, maid service, dry cleaning and onsite parking. Residents also have access to the building's 3 floors of amenities situated on the 30th floor with spectacular views and include an 8200 square foot fitness room, pool, sun decks, sauna, sprawling lounge areas and entertaining rooms.
- Conveniently located at the crossroads of Manhattan's commute.
- Pets on a case-by-case basis. No Guarantors.
- Blurb generated by CHATGPT"
1599996,10,10 Little West Street,NEW YORK,NY,10004,PH38,\N,"#Manhattan#Downtown#Battery Park City#,Battery Park City",9595000,8,8,6713,222@627-s5w-vs5,"CASTLE IN THE SKY! -
TWO INCREDIBLE, SPECTACULAR VIEW PENTHOUSE APARTMENTS, NOW COMBINED AS ONE.

You can now purchase this 6,700 square foot duplex apartment for under $1500 per square foot!

Perfect for Live/Work!

Spectacular, panoramic views of New York Harbor, including the Statue of Liberty and Governors Island Park, like no other view in Manhattan! This luxurious corner penthouse on two levels (approx. 6,713 SF) with 8 Bedrooms / 7 full Baths / 2 half baths, features brilliant sunlight from four exposures (South, West, North, East), as well as designer kitchen and baths, and a dramatic interior staircase. 

With gorgeous white oak floors, recessed Lutron lighting, and solar shades throughout, the home boasts high ceilings, an abundance of closets, including multiple walk-in-closet, and a washer and dryer in your own private laundry room.

Kitchen appliances include a Viking oven, Gaggenau fridge and stove, Miele dishwasher, and a separate Sub Zero double wine fridge. The primary bedroom features a spa-like en-suite bath with white onyx marble, and five of the seven bedrooms also feature en-suite baths with luxurious finishes such as Lacava vanities, Duravit toilets, and Robern medicine cabinets.

Situated in the prestigious Ritz-Carlton Residences, the full-service, luxury condominium offers 24-hour, white-glove concierge service, a fitness center, and onsite parking, and is convenient to the beautiful waterfront of the Hudson River Parks, accessible transportation, and an abundance of shopping and dining options at Brookfield Place and the Westfield World Trade Center/Oculus Mall.

Anchored at the southernmost point of Manhattan, the home's sweeping vistas from every room overlook the entry point of New York Harbor with its bustling boat traffic and stunning sunsets. It also includes an astounding array of iconic views from its windows of the Freedom Tower, Empire State Building, Castle Clinton, Battery Park, Governors Island Park, Verrazano Bridge, Ellis Island, and the Statue of Liberty.

There is currently a monthly assessment of $1,099.01."
1600228,10,88 Greenwich Street,NEW YORK,NY,10006,325,\N,"#Manhattan#Downtown#Financial District#,Financial District",918000,1,1,845,22b@627-wbz-45f,"New to Market and Priced to SELL!

Investor friendly can be delivered vacant or with tenant paying $4,700 per month. 

2 Blocks from Whole Foods this Spaciously Large one bedroom with vaulter high ceilings and walk-in closet space in the financial district's premiere luxury building. The bedroom accommodates a king-size bed,plus additional furniture,with an walk-in closet. The Greenwich Club has ideal amenities for entertaining residents and guests. Resort-style Living: 24-Hour Doormen,Business Center,Valet Maid & Laundry Service,Fitness Center,Yoga Room,Billiards Room,Library with wood-burning fireplace,Landscaped Sky Deck with views of the Statue of Liberty,Harbor Room event space,Cold Grocery Storage,Lobby ATM,Common area Wi-Fi and Satellite Radio,Laundry on every floor,Bike and Private Storage,and close proximity to parking. Prime Location: Located in one of the best school districts in the city,neighboring Tribeca and Battery Park City. Steps from Whole Foods,Lifetime Fitness,Westfield World Trade Center,Brookfield Place,South Street Seaport,and iPic Theaters. Endless fine dining options with premier restaurants,hotels and bars,including The Beekman/Fowler & Wells,Four Seasons Downtown/CUT,W Downtown,Ritz Carlton,and Eataly,as well as local favorites such as Locanda Verde,Tribeca Grill,Nobu,Capital Grill,Bobby Van's,Harry's Cafe. Conveniently situated next to Manhattan's major subway lines (1,2,3,4,5,R,W,J,M,Z),as well as the new WTC & Fulton Transit Center,the PATH train,ferries and highways"
1600421,10,123 Washington Street,NEW YORK,NY,10006,38GH,\N,"#Manhattan#Downtown#Financial District#,Financial District",2000000,3,2,1314,228@627-wbz-sdv,"RARE OPPORTUNITY TO OWN TWO APARTMENTS ATTACHED TO EACH OTHER

Enjoy the views of 9/11 Memorial Park, Statue of Liberty, the river, city of Manhattan and beyond from every window of your residence. W Hotel's signature WHATEVER/WHENEVER ® service and hotel amenities are available 24/7/365. David Rockwell designed Lobby"
1600908,10,635 West 42nd Street,NEW YORK,NY,10036,8D,\N,"#Manhattan#Midtown#Midtown West#Hell's Kitchen#,Hell's Kitchen",875000,1,1,700,222@627-wbt-ndv,"Our Atelier Sales Office is showing 7 days a week. Call us today for an immediate appointment to see our newest availability. Also, feel free to walk in to the building anytime Monday-Friday 10am-630pm or Saturday and Sunday 12pm-3pm without an appointment.

 The Atelier has become a Manhattan luxury landmark. We are steps away from the Hudson Rail Yards Mall and Hi Line Park. Many celebrities call Atelier their home. All of our units are one of a kind. Many units have breathtaking unobstructed double exposure city and river views from floor to ceiling windows. The building currently has an over $2 million dollar reserve fund and one of the most financially successful condos in NYC. The building also has solar panels on the roof making it the tallest solar residential building in the Country.

The apartments feature stainless steel Bosch (dish washer, W/D, stove and microwave) and Sub Zero ( Fridge) appliances, white oak flooring , granite countertops in kitchen , marble bathrooms , washer/dryer in the unit , walk-in closets with white oak and glass pantries.

The building amenities - 24-hour concierge/valet, free daily breakfast, Complimentary fitness center, Ice skating rink, tennis court, basketball court, residents' multi-media lounge and billiards room on the 47th floor, valet services ( laundry and dry cleaning on site) , office center, movie theater , fully-landscaped terraces/sundeck , building-wide wireless Internet system for common areas , on-site storage available , bike storage , pet friendly , valet parking available , Large indoor and outdoor lap swimming pools (added cost) , sauna, free bicycle usage , BBQ Grill available , private dog run, kids playroom indoor/ outdoor kids playground and a free cross town shuttle bus.

Images are of our model unit's stock photos and are NOT actual photos. Square Footage is approximate along with common charges/ Taxes, actual amounts may vary. Due to covid we may have to show a similar unit to the one listed as all units are occupied."
1600919,10,635 West 42nd Street,NEW YORK,NY,10036,27A,\N,"#Manhattan#Midtown#Midtown West#Hell's Kitchen#,Hell's Kitchen",12000000,5,6,5000,222@627-wbt-ndv,"Actual photos of this one of a kind unit that was featured in Architecture Digest with 60 foot wide open living room with floor to ceiling windows and the most exclusive unobstructed views of the city and the river you can find anywhere in all of NYC. Watch the sunset everyday from every room and it feels like you have a house on the water. This is a townhouse in the sky in the top notch Atelier Condo built as a duplex with a custom one of a kind staircase as a centerpiece. 

Our Atelier Sales Office is showing 7 days a week. Call us today for an immediate appointment to see our newest availability. Also, feel free to walk in to the building anytime Monday-Friday 10am-630pm or Saturday and Sunday 12pm-3pm without an appointment.

 The Atelier has become a Manhattan luxury landmark. We are steps away from the Hudson Rail Yards Mall and Hi Line Park. Many celebrities call Atelier their home. All of our units are one of a kind. Many units have breathtaking unobstructed double exposure city and river views from floor to ceiling windows.

The apartments feature stainless steel Bosch (dish washer, W/D, stove and microwave) and Sub Zero ( Fridge) appliances, white oak flooring , granite countertops in kitchen , marble bathrooms , washer/dryer in the unit , walk-in closets with white oak and glass pantries.

The building amenities - 24-hour concierge/valet, free daily breakfast, Complimentary fitness center, Ice skating rink, tennis court, basketball court, residents' multi-media lounge and billiards room on the 47th floor, valet services ( laundry and dry cleaning on site) , office center, movie theater , fully-landscaped terraces/sundeck , building-wide wireless Internet system for common areas , on-site storage available , bike storage , pet friendly , valet parking available , Large indoor and outdoor lap swimming pools (added cost) , sauna, free bicycle usage , BBQ Grill available , private dog run, kids playroom indoor/ outdoor kids playground and a free cross town shuttle bus.

 Square Footage is approximate along with common charges/ Taxes, actual amounts may vary."
